id,language,qid,stance,context,sd,ex,pc,chars,dimension,group,condition
fr_2708,fr,17,FAVOR,false,true,true,false,1780,age,35-49,SD + Ex
fr_2709,fr,17,FAVOR,false,true,true,false,1780,civil_status,In Partnerschaft,SD + Ex
fr_2710,fr,17,FAVOR,false,true,true,false,1786,denomination,Römisch-katholisch,SD + Ex
fr_2711,fr,17,FAVOR,false,true,true,false,1778,education,Universität,SD + Ex
fr_2712,fr,9,FAVOR,false,true,true,false,1299,civil_status,In Partnerschaft,SD + Ex
fr_2713,fr,12,AGAINST,false,true,true,false,1423,gender,Männlich,SD + Ex
fr_2714,fr,12,AGAINST,false,true,true,false,1431,age,35-49,SD + Ex
fr_2715,fr,12,AGAINST,false,true,true,false,1431,civil_status,In Partnerschaft,SD + Ex
fr_2716,fr,37,FAVOR,false,true,true,false,1686,civil_status,In Partnerschaft,SD + Ex
fr_2717,fr,26,AGAINST,false,true,true,false,1292,civil_status,In Partnerschaft,SD + Ex
fr_2718,fr,26,AGAINST,false,true,true,false,1298,denomination,Römisch-katholisch,SD + Ex
fr_2719,fr,29,FAVOR,false,true,true,false,1799,age,35-49,SD + Ex
fr_2720,fr,29,FAVOR,false,true,true,false,1799,civil_status,In Partnerschaft,SD + Ex
fr_2721,fr,29,FAVOR,false,true,true,false,1805,denomination,Römisch-katholisch,SD + Ex
fr_2722,fr,29,FAVOR,false,true,true,false,1797,education,Universität,SD + Ex
fr_2723,fr,33,FAVOR,false,true,true,false,1275,gender,Männlich,SD + Ex
fr_2724,fr,33,FAVOR,false,true,true,false,1283,age,35-49,SD + Ex
fr_2725,fr,33,FAVOR,false,true,true,false,1283,civil_status,In Partnerschaft,SD + Ex
fr_2726,fr,15,FAVOR,false,true,true,false,822,civil_status,In Partnerschaft,SD + Ex
fr_2727,fr,13,AGAINST,false,true,true,false,1955,civil_status,In Partnerschaft,SD + Ex
fr_2728,fr,13,AGAINST,false,true,true,false,1961,denomination,Römisch-katholisch,SD + Ex
fr_2729,fr,36,AGAINST,false,true,true,false,1276,age,35-49,SD + Ex
fr_2730,fr,36,AGAINST,false,true,true,false,1276,civil_status,In Partnerschaft,SD + Ex
fr_2731,fr,36,AGAINST,false,true,true,false,1282,denomination,Römisch-katholisch,SD + Ex
fr_2732,fr,36,AGAINST,false,true,true,false,1274,education,Universität,SD + Ex
fr_2733,fr,25,FAVOR,false,true,true,false,1553,age,35-49,SD + Ex
fr_2734,fr,25,FAVOR,false,true,true,false,1553,civil_status,In Partnerschaft,SD + Ex
fr_2735,fr,25,FAVOR,false,true,true,false,1559,denomination,Römisch-katholisch,SD + Ex
fr_2736,fr,40,AGAINST,false,true,true,false,1613,gender,Männlich,SD + Ex
fr_2737,fr,40,AGAINST,false,true,true,false,1621,age,35-49,SD + Ex
fr_2738,fr,40,AGAINST,false,true,true,false,1613,residence,Land,SD + Ex
fr_2739,fr,40,AGAINST,false,true,true,false,1621,civil_status,In Partnerschaft,SD + Ex
fr_2740,fr,40,AGAINST,false,true,true,false,1627,denomination,Römisch-katholisch,SD + Ex
fr_2741,fr,40,AGAINST,false,true,true,false,1619,education,Universität,SD + Ex
fr_2742,fr,40,AGAINST,false,true,true,false,1639,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2743,fr,40,AGAINST,false,false,true,false,1537,none,none,Ex
fr_2744,fr,34,AGAINST,false,true,true,false,1227,gender,Männlich,SD + Ex
fr_2745,fr,34,AGAINST,false,true,true,false,1235,age,35-49,SD + Ex
fr_2746,fr,34,AGAINST,false,true,true,false,1235,civil_status,In Partnerschaft,SD + Ex
fr_2747,fr,34,AGAINST,false,true,true,false,1241,denomination,Römisch-katholisch,SD + Ex
fr_2748,fr,7,AGAINST,false,true,true,false,1018,civil_status,In Partnerschaft,SD + Ex
fr_2749,fr,7,AGAINST,false,true,true,false,1016,education,Universität,SD + Ex
fr_2750,fr,28,AGAINST,false,true,true,false,1754,age,35-49,SD + Ex
fr_2751,fr,28,AGAINST,false,true,true,false,1754,civil_status,In Partnerschaft,SD + Ex
fr_2752,fr,28,AGAINST,false,true,true,false,1760,denomination,Römisch-katholisch,SD + Ex
fr_2753,fr,16,FAVOR,false,true,true,false,1097,civil_status,In Partnerschaft,SD + Ex
fr_2754,fr,16,FAVOR,false,true,true,false,1103,denomination,Römisch-katholisch,SD + Ex
fr_2755,fr,11,FAVOR,false,true,true,false,1291,age,35-49,SD + Ex
fr_2756,fr,11,FAVOR,false,true,true,false,1291,civil_status,In Partnerschaft,SD + Ex
fr_2757,fr,11,FAVOR,false,true,true,false,1297,denomination,Römisch-katholisch,SD + Ex
fr_2758,fr,11,FAVOR,false,true,true,false,1289,education,Universität,SD + Ex
fr_2759,fr,35,FAVOR,false,true,true,false,1520,age,35-49,SD + Ex
fr_2760,fr,35,FAVOR,false,true,true,false,1520,civil_status,In Partnerschaft,SD + Ex
fr_2761,fr,35,FAVOR,false,true,true,false,1526,denomination,Römisch-katholisch,SD + Ex
fr_2762,fr,27,FAVOR,false,true,true,false,1742,age,35-49,SD + Ex
fr_2763,fr,27,FAVOR,false,true,true,false,1742,civil_status,In Partnerschaft,SD + Ex
fr_2764,fr,27,FAVOR,false,true,true,false,1748,denomination,Römisch-katholisch,SD + Ex
fr_2765,fr,27,FAVOR,false,true,true,false,1740,education,Universität,SD + Ex
fr_2766,fr,30,FAVOR,false,true,true,false,1298,gender,Männlich,SD + Ex
fr_2767,fr,30,FAVOR,false,true,true,false,1310,denomination,Konfessionslos,SD + Ex
fr_2768,fr,30,FAVOR,false,true,true,false,1322,education,Anderer Bildungsabschluss,SD + Ex
fr_2769,fr,14,AGAINST,false,true,true,false,1238,gender,Männlich,SD + Ex
fr_2770,fr,14,AGAINST,false,true,true,false,1246,civil_status,Ledig,SD + Ex
fr_2771,fr,14,AGAINST,false,true,true,false,1250,denomination,Konfessionslos,SD + Ex
fr_2772,fr,14,AGAINST,false,true,true,false,1262,education,Anderer Bildungsabschluss,SD + Ex
fr_2773,fr,14,AGAINST,false,true,true,false,1264,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2774,fr,15,AGAINST,false,true,true,false,819,civil_status,Ledig,SD + Ex
fr_2775,fr,15,AGAINST,false,true,true,false,823,denomination,Konfessionslos,SD + Ex
fr_2776,fr,15,AGAINST,false,true,true,false,835,education,Anderer Bildungsabschluss,SD + Ex
fr_2777,fr,25,FAVOR,false,true,true,false,1553,civil_status,Ledig,SD + Ex
fr_2778,fr,25,FAVOR,false,true,true,false,1557,denomination,Konfessionslos,SD + Ex
fr_2779,fr,25,FAVOR,false,true,true,false,1569,education,Anderer Bildungsabschluss,SD + Ex
fr_2780,fr,34,FAVOR,false,true,true,false,1238,age,18-34,SD + Ex
fr_2781,fr,34,FAVOR,false,true,true,false,1238,civil_status,Ledig,SD + Ex
fr_2782,fr,34,FAVOR,false,true,true,false,1242,denomination,Konfessionslos,SD + Ex
fr_2783,fr,34,FAVOR,false,true,true,false,1256,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2784,fr,27,FAVOR,false,true,true,false,1742,civil_status,Ledig,SD + Ex
fr_2785,fr,27,FAVOR,false,true,true,false,1746,denomination,Konfessionslos,SD + Ex
fr_2786,fr,27,FAVOR,false,true,true,false,1758,education,Anderer Bildungsabschluss,SD + Ex
fr_2787,fr,6,AGAINST,false,true,true,false,1855,gender,Männlich,SD + Ex
fr_2788,fr,6,AGAINST,false,true,true,false,1863,age,50-64,SD + Ex
fr_2789,fr,6,AGAINST,false,true,true,false,1855,residence,Land,SD + Ex
fr_2790,fr,6,AGAINST,false,true,true,false,1857,civil_status,Verheiratet,SD + Ex
fr_2791,fr,6,AGAINST,false,true,true,false,1871,denomination,Evangelisch-reformiert,SD + Ex
fr_2792,fr,6,AGAINST,false,true,true,false,1861,education,Universität,SD + Ex
fr_2793,fr,6,AGAINST,false,true,true,false,1881,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2794,fr,6,AGAINST,false,false,true,false,1779,none,none,Ex
fr_2795,fr,14,AGAINST,false,true,true,false,1246,age,50-64,SD + Ex
fr_2796,fr,14,AGAINST,false,true,true,false,1254,denomination,Evangelisch-reformiert,SD + Ex
fr_2797,fr,17,FAVOR,false,true,true,false,1780,age,50-64,SD + Ex
fr_2798,fr,37,AGAINST,false,true,true,false,1683,age,50-64,SD + Ex
fr_2799,fr,26,AGAINST,false,true,true,false,1292,age,50-64,SD + Ex
fr_2800,fr,33,FAVOR,false,true,true,false,1283,age,50-64,SD + Ex
fr_2801,fr,33,FAVOR,false,true,true,false,1291,denomination,Evangelisch-reformiert,SD + Ex
fr_2802,fr,15,FAVOR,false,true,true,false,822,age,50-64,SD + Ex
fr_2803,fr,13,AGAINST,false,true,true,false,1955,age,50-64,SD + Ex
fr_2804,fr,36,FAVOR,false,true,true,false,1271,gender,Männlich,SD + Ex
fr_2805,fr,36,FAVOR,false,true,true,false,1279,age,50-64,SD + Ex
fr_2806,fr,36,FAVOR,false,true,true,false,1271,residence,Land,SD + Ex
fr_2807,fr,36,FAVOR,false,true,true,false,1273,civil_status,Verheiratet,SD + Ex
fr_2808,fr,36,FAVOR,false,true,true,false,1287,denomination,Evangelisch-reformiert,SD + Ex
fr_2809,fr,36,FAVOR,false,true,true,false,1277,education,Universität,SD + Ex
fr_2810,fr,36,FAVOR,false,true,true,false,1297,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2811,fr,36,FAVOR,false,false,true,false,1195,none,none,Ex
fr_2812,fr,34,FAVOR,false,true,true,false,1238,age,50-64,SD + Ex
fr_2813,fr,34,FAVOR,false,true,true,false,1246,denomination,Evangelisch-reformiert,SD + Ex
fr_2814,fr,34,FAVOR,false,true,true,false,1236,education,Universität,SD + Ex
fr_2815,fr,28,AGAINST,false,true,true,false,1754,age,50-64,SD + Ex
fr_2816,fr,28,AGAINST,false,true,true,false,1762,denomination,Evangelisch-reformiert,SD + Ex
fr_2817,fr,38,FAVOR,false,true,true,false,1937,age,50-64,SD + Ex
fr_2818,fr,38,FAVOR,false,true,true,false,1933,civil_status,Geschieden,SD + Ex
fr_2819,fr,38,FAVOR,false,true,true,false,1945,denomination,Evangelisch-reformiert,SD + Ex
fr_2820,fr,38,FAVOR,false,true,true,false,1960,education,Berufslehre oder Berufsschule,SD + Ex
fr_2821,fr,38,FAVOR,false,true,true,false,1963,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2822,fr,14,FAVOR,false,true,true,false,1245,civil_status,Geschieden,SD + Ex
fr_2823,fr,14,FAVOR,false,true,true,false,1275,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2824,fr,10,AGAINST,false,true,true,false,1955,civil_status,Geschieden,SD + Ex
fr_2825,fr,10,AGAINST,false,true,true,false,1982,education,Berufslehre oder Berufsschule,SD + Ex
fr_2826,fr,10,AGAINST,false,true,true,false,1985,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2827,fr,17,FAVOR,false,true,true,false,1776,civil_status,Geschieden,SD + Ex
fr_2828,fr,17,FAVOR,false,true,true,false,1803,education,Berufslehre oder Berufsschule,SD + Ex
fr_2829,fr,17,FAVOR,false,true,true,false,1806,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2830,fr,12,AGAINST,false,true,true,false,1431,age,50-64,SD + Ex
fr_2831,fr,12,AGAINST,false,true,true,false,1427,civil_status,Geschieden,SD + Ex
fr_2832,fr,12,AGAINST,false,true,true,false,1439,denomination,Evangelisch-reformiert,SD + Ex
fr_2833,fr,12,AGAINST,false,true,true,false,1454,education,Berufslehre oder Berufsschule,SD + Ex
fr_2834,fr,12,AGAINST,false,true,true,false,1457,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2835,fr,37,FAVOR,false,true,true,false,1686,age,50-64,SD + Ex
fr_2836,fr,37,FAVOR,false,true,true,false,1682,civil_status,Geschieden,SD + Ex
fr_2837,fr,37,FAVOR,false,true,true,false,1694,denomination,Evangelisch-reformiert,SD + Ex
fr_2838,fr,37,FAVOR,false,true,true,false,1709,education,Berufslehre oder Berufsschule,SD + Ex
fr_2839,fr,37,FAVOR,false,true,true,false,1712,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2840,fr,8,FAVOR,false,true,true,false,1884,civil_status,Geschieden,SD + Ex
fr_2841,fr,8,FAVOR,false,true,true,false,1914,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2842,fr,26,AGAINST,false,true,true,false,1288,civil_status,Geschieden,SD + Ex
fr_2843,fr,26,AGAINST,false,true,true,false,1315,education,Berufslehre oder Berufsschule,SD + Ex
fr_2844,fr,26,AGAINST,false,true,true,false,1318,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2845,fr,33,FAVOR,false,true,true,false,1279,civil_status,Geschieden,SD + Ex
fr_2846,fr,33,FAVOR,false,true,true,false,1306,education,Berufslehre oder Berufsschule,SD + Ex
fr_2847,fr,33,FAVOR,false,true,true,false,1309,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2848,fr,15,FAVOR,false,true,true,false,818,civil_status,Geschieden,SD + Ex
fr_2849,fr,15,FAVOR,false,true,true,false,845,education,Berufslehre oder Berufsschule,SD + Ex
fr_2850,fr,15,FAVOR,false,true,true,false,848,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2851,fr,16,FAVOR,false,true,true,false,1093,civil_status,Geschieden,SD + Ex
fr_2852,fr,16,FAVOR,false,true,true,false,1120,education,Berufslehre oder Berufsschule,SD + Ex
fr_2853,fr,16,FAVOR,false,true,true,false,1123,political_spectrum,Mitte und Konservativ-Liberal,SD + Ex
fr_2854,fr,6,FAVOR,false,true,true,false,1890,education,Höhere Berufsausbildung,SD + Ex
fr_2855,fr,38,AGAINST,false,true,true,false,1934,age,35-49,SD + Ex
fr_2856,fr,38,AGAINST,false,true,true,false,1958,education,Höhere Berufsausbildung,SD + Ex
fr_2857,fr,10,AGAINST,false,true,true,false,1983,education,Höhere Berufsausbildung,SD + Ex
fr_2858,fr,26,AGAINST,false,true,true,false,1316,education,Höhere Berufsausbildung,SD + Ex
fr_2859,fr,36,AGAINST,false,true,true,false,1300,education,Höhere Berufsausbildung,SD + Ex
fr_2860,fr,33,FAVOR,false,true,true,false,1307,education,Höhere Berufsausbildung,SD + Ex
fr_2861,fr,26,AGAINST,false,true,true,false,1283,gender,Weiblich,SD + Ex
fr_2862,fr,30,FAVOR,false,true,true,false,1306,age,35-49,SD + Ex
fr_2863,fr,6,FAVOR,false,true,true,false,1870,denomination,Konfessionslos,SD + Ex
fr_2864,fr,38,AGAINST,false,true,true,false,1938,denomination,Konfessionslos,SD + Ex
fr_2865,fr,14,FAVOR,false,true,true,false,1253,denomination,Konfessionslos,SD + Ex
fr_2866,fr,10,FAVOR,false,true,true,false,1954,gender,Männlich,SD + Ex
fr_2867,fr,10,FAVOR,false,true,true,false,1962,age,35-49,SD + Ex
fr_2868,fr,10,FAVOR,false,true,true,false,1962,civil_status,Ledig,SD + Ex
fr_2869,fr,10,FAVOR,false,true,true,false,1966,denomination,Konfessionslos,SD + Ex
fr_2870,fr,10,FAVOR,false,true,true,false,1980,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2871,fr,17,FAVOR,false,true,true,false,1780,civil_status,Ledig,SD + Ex
fr_2872,fr,17,FAVOR,false,true,true,false,1784,denomination,Konfessionslos,SD + Ex
fr_2873,fr,9,FAVOR,false,true,true,false,1299,civil_status,Ledig,SD + Ex
fr_2874,fr,9,FAVOR,false,true,true,false,1303,denomination,Konfessionslos,SD + Ex
fr_2875,fr,12,FAVOR,false,true,true,false,1426,gender,Männlich,SD + Ex
fr_2876,fr,12,FAVOR,false,true,true,false,1434,age,35-49,SD + Ex
fr_2877,fr,12,FAVOR,false,true,true,false,1426,residence,Land,SD + Ex
fr_2878,fr,12,FAVOR,false,true,true,false,1434,civil_status,Ledig,SD + Ex
fr_2879,fr,12,FAVOR,false,true,true,false,1438,denomination,Konfessionslos,SD + Ex
fr_2880,fr,12,FAVOR,false,true,true,false,1432,education,Universität,SD + Ex
fr_2881,fr,12,FAVOR,false,true,true,false,1452,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2882,fr,12,FAVOR,false,false,true,false,1350,none,none,Ex
fr_2883,fr,37,FAVOR,false,true,true,false,1686,civil_status,Ledig,SD + Ex
fr_2884,fr,37,FAVOR,false,true,true,false,1690,denomination,Konfessionslos,SD + Ex
fr_2885,fr,8,FAVOR,false,true,true,false,1888,civil_status,Ledig,SD + Ex
fr_2886,fr,8,FAVOR,false,true,true,false,1892,denomination,Konfessionslos,SD + Ex
fr_2887,fr,26,AGAINST,false,true,true,false,1292,civil_status,Ledig,SD + Ex
fr_2888,fr,26,AGAINST,false,true,true,false,1296,denomination,Konfessionslos,SD + Ex
fr_2889,fr,29,FAVOR,false,true,true,false,1799,civil_status,Ledig,SD + Ex
fr_2890,fr,29,FAVOR,false,true,true,false,1803,denomination,Konfessionslos,SD + Ex
fr_2891,fr,33,FAVOR,false,true,true,false,1287,denomination,Konfessionslos,SD + Ex
fr_2892,fr,15,FAVOR,false,true,true,false,826,denomination,Konfessionslos,SD + Ex
fr_2893,fr,36,AGAINST,false,true,true,false,1276,civil_status,Ledig,SD + Ex
fr_2894,fr,36,AGAINST,false,true,true,false,1280,denomination,Konfessionslos,SD + Ex
fr_2895,fr,40,FAVOR,false,true,true,false,1616,gender,Männlich,SD + Ex
fr_2896,fr,40,FAVOR,false,true,true,false,1624,age,35-49,SD + Ex
fr_2897,fr,40,FAVOR,false,true,true,false,1624,civil_status,Ledig,SD + Ex
fr_2898,fr,40,FAVOR,false,true,true,false,1628,denomination,Konfessionslos,SD + Ex
fr_2899,fr,40,FAVOR,false,true,true,false,1642,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2900,fr,34,FAVOR,false,true,true,false,1238,age,35-49,SD + Ex
fr_2901,fr,7,AGAINST,false,true,true,false,1018,civil_status,Ledig,SD + Ex
fr_2902,fr,7,AGAINST,false,true,true,false,1022,denomination,Konfessionslos,SD + Ex
fr_2903,fr,28,AGAINST,false,true,true,false,1754,civil_status,Ledig,SD + Ex
fr_2904,fr,28,AGAINST,false,true,true,false,1758,denomination,Konfessionslos,SD + Ex
fr_2905,fr,35,FAVOR,false,true,true,false,1520,civil_status,Ledig,SD + Ex
fr_2906,fr,35,FAVOR,false,true,true,false,1524,denomination,Konfessionslos,SD + Ex
fr_2907,fr,17,FAVOR,false,true,true,false,1804,education,Höhere Berufsausbildung,SD + Ex
fr_2908,fr,35,FAVOR,false,true,true,false,1544,education,Höhere Berufsausbildung,SD + Ex
fr_2909,fr,27,FAVOR,false,true,true,false,1766,education,Höhere Berufsausbildung,SD + Ex
fr_2910,fr,30,FAVOR,false,true,true,false,1311,age,65+,SD + Ex
fr_2911,fr,6,FAVOR,false,true,true,false,1871,age,65+,SD + Ex
fr_2912,fr,38,AGAINST,false,true,true,false,1939,age,65+,SD + Ex
fr_2913,fr,14,AGAINST,false,true,true,false,1251,age,65+,SD + Ex
fr_2914,fr,14,AGAINST,false,true,true,false,1252,denomination,Römisch-katholisch,SD + Ex
fr_2915,fr,10,FAVOR,false,true,true,false,1967,age,65+,SD + Ex
fr_2916,fr,10,FAVOR,false,true,true,false,1968,denomination,Römisch-katholisch,SD + Ex
fr_2917,fr,17,FAVOR,false,true,true,false,1785,age,65+,SD + Ex
fr_2918,fr,9,FAVOR,false,true,true,false,1304,age,65+,SD + Ex
fr_2919,fr,37,FAVOR,false,true,true,false,1691,age,65+,SD + Ex
fr_2920,fr,8,FAVOR,false,true,true,false,1893,age,65+,SD + Ex
fr_2921,fr,29,FAVOR,false,true,true,false,1804,age,65+,SD + Ex
fr_2922,fr,33,FAVOR,false,true,true,false,1288,age,65+,SD + Ex
fr_2923,fr,15,FAVOR,false,true,true,false,827,age,65+,SD + Ex
fr_2924,fr,36,FAVOR,false,true,true,false,1284,age,65+,SD + Ex
fr_2925,fr,36,FAVOR,false,true,true,false,1285,denomination,Römisch-katholisch,SD + Ex
fr_2926,fr,25,FAVOR,false,true,true,false,1558,age,65+,SD + Ex
fr_2927,fr,40,FAVOR,false,true,true,false,1629,age,65+,SD + Ex
fr_2928,fr,40,FAVOR,false,true,true,false,1630,denomination,Römisch-katholisch,SD + Ex
fr_2929,fr,34,AGAINST,false,true,true,false,1240,age,65+,SD + Ex
fr_2930,fr,7,FAVOR,false,true,true,false,1013,gender,Männlich,SD + Ex
fr_2931,fr,7,FAVOR,false,true,true,false,1026,age,65+,SD + Ex
fr_2932,fr,7,FAVOR,false,true,true,false,1027,denomination,Römisch-katholisch,SD + Ex
fr_2933,fr,7,FAVOR,false,true,true,false,1039,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2934,fr,28,FAVOR,false,true,true,false,1749,gender,Männlich,SD + Ex
fr_2935,fr,28,FAVOR,false,true,true,false,1762,age,65+,SD + Ex
fr_2936,fr,28,FAVOR,false,true,true,false,1749,residence,Land,SD + Ex
fr_2937,fr,28,FAVOR,false,true,true,false,1751,civil_status,Verheiratet,SD + Ex
fr_2938,fr,28,FAVOR,false,true,true,false,1763,denomination,Römisch-katholisch,SD + Ex
fr_2939,fr,28,FAVOR,false,true,true,false,1755,education,Universität,SD + Ex
fr_2940,fr,28,FAVOR,false,true,true,false,1775,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2941,fr,28,FAVOR,false,false,true,false,1673,none,none,Ex
fr_2942,fr,16,FAVOR,false,true,true,false,1102,age,65+,SD + Ex
fr_2943,fr,11,AGAINST,false,true,true,false,1280,gender,Männlich,SD + Ex
fr_2944,fr,11,AGAINST,false,true,true,false,1293,age,65+,SD + Ex
fr_2945,fr,11,AGAINST,false,true,true,false,1280,residence,Land,SD + Ex
fr_2946,fr,11,AGAINST,false,true,true,false,1282,civil_status,Verheiratet,SD + Ex
fr_2947,fr,11,AGAINST,false,true,true,false,1294,denomination,Römisch-katholisch,SD + Ex
fr_2948,fr,11,AGAINST,false,true,true,false,1286,education,Universität,SD + Ex
fr_2949,fr,11,AGAINST,false,true,true,false,1306,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2950,fr,11,AGAINST,false,false,true,false,1204,none,none,Ex
fr_2951,fr,35,FAVOR,false,true,true,false,1525,age,65+,SD + Ex
fr_2952,fr,27,FAVOR,false,true,true,false,1747,age,65+,SD + Ex
fr_2953,fr,29,FAVOR,false,true,true,false,1799,age,50-64,SD + Ex
fr_2954,fr,29,FAVOR,false,true,true,false,1807,denomination,Evangelisch-reformiert,SD + Ex
fr_2955,fr,25,FAVOR,false,true,true,false,1553,age,50-64,SD + Ex
fr_2956,fr,25,FAVOR,false,true,true,false,1561,denomination,Evangelisch-reformiert,SD + Ex
fr_2957,fr,40,FAVOR,false,true,true,false,1624,age,50-64,SD + Ex
fr_2958,fr,40,FAVOR,false,true,true,false,1632,denomination,Evangelisch-reformiert,SD + Ex
fr_2959,fr,7,AGAINST,false,true,true,false,1018,age,50-64,SD + Ex
fr_2960,fr,7,AGAINST,false,true,true,false,1026,denomination,Evangelisch-reformiert,SD + Ex
fr_2961,fr,16,AGAINST,false,true,true,false,1086,gender,Männlich,SD + Ex
fr_2962,fr,16,AGAINST,false,true,true,false,1094,age,50-64,SD + Ex
fr_2963,fr,16,AGAINST,false,true,true,false,1086,residence,Land,SD + Ex
fr_2964,fr,16,AGAINST,false,true,true,false,1088,civil_status,Verheiratet,SD + Ex
fr_2965,fr,16,AGAINST,false,true,true,false,1102,denomination,Evangelisch-reformiert,SD + Ex
fr_2966,fr,16,AGAINST,false,true,true,false,1092,education,Universität,SD + Ex
fr_2967,fr,16,AGAINST,false,true,true,false,1112,political_spectrum,Mitte und Konservativ,SD + Ex
fr_2968,fr,16,AGAINST,false,false,true,false,1010,none,none,Ex
fr_2969,fr,30,FAVOR,false,true,true,false,1306,civil_status,In Partnerschaft,SD + Ex
fr_2970,fr,30,FAVOR,false,true,true,false,1314,denomination,Christ-katholisch,SD + Ex
fr_2971,fr,30,FAVOR,false,true,true,false,1330,education,Höhere Berufsausbildung,SD + Ex
fr_2972,fr,38,AGAINST,false,true,true,false,1934,civil_status,In Partnerschaft,SD + Ex
fr_2973,fr,14,FAVOR,false,true,true,false,1257,denomination,Christ-katholisch,SD + Ex
fr_2974,fr,14,FAVOR,false,true,true,false,1273,education,Höhere Berufsausbildung,SD + Ex
fr_2975,fr,17,FAVOR,false,true,true,false,1788,denomination,Christ-katholisch,SD + Ex
fr_2976,fr,12,AGAINST,false,true,true,false,1439,denomination,Christ-katholisch,SD + Ex
fr_2977,fr,12,AGAINST,false,true,true,false,1455,education,Höhere Berufsausbildung,SD + Ex
fr_2978,fr,29,FAVOR,false,true,true,false,1790,gender,Weiblich,SD + Ex
fr_2979,fr,29,FAVOR,false,true,true,false,1823,education,Höhere Berufsausbildung,SD + Ex
fr_2980,fr,15,AGAINST,false,true,true,false,819,civil_status,In Partnerschaft,SD + Ex
fr_2981,fr,15,AGAINST,false,true,true,false,843,education,Höhere Berufsausbildung,SD + Ex
fr_2982,fr,13,AGAINST,false,true,true,false,1946,gender,Weiblich,SD + Ex
fr_2983,fr,13,AGAINST,false,true,true,false,1979,education,Höhere Berufsausbildung,SD + Ex
fr_2984,fr,25,FAVOR,false,true,true,false,1577,education,Höhere Berufsausbildung,SD + Ex
fr_2985,fr,7,AGAINST,false,true,true,false,1009,gender,Weiblich,SD + Ex
fr_2986,fr,7,AGAINST,false,true,true,false,1026,denomination,Christ-katholisch,SD + Ex
fr_2987,fr,28,AGAINST,false,true,true,false,1778,education,Höhere Berufsausbildung,SD + Ex
fr_2988,fr,11,FAVOR,false,true,true,false,1315,education,Höhere Berufsausbildung,SD + Ex
fr_2989,fr,15,AGAINST,false,true,true,false,825,denomination,Römisch-katholisch,SD + Ex
fr_2990,fr,26,FAVOR,false,true,true,false,1287,gender,Männlich,SD + Ex
fr_2991,fr,26,FAVOR,false,true,true,false,1295,age,50-64,SD + Ex
fr_2992,fr,26,FAVOR,false,true,true,false,1290,civil_status,Getrennt,SD + Ex
fr_2993,fr,26,FAVOR,false,true,true,false,1301,denomination,Römisch-katholisch,SD + Ex
fr_2994,fr,26,FAVOR,false,true,true,false,1318,education,Berufslehre oder Berufsschule,SD + Ex
fr_2995,fr,26,FAVOR,false,true,true,false,1313,political_spectrum,Links und Konservativ,SD + Ex
fr_2996,fr,29,AGAINST,false,true,true,false,1788,gender,Männlich,SD + Ex
fr_2997,fr,29,AGAINST,false,true,true,false,1796,age,50-64,SD + Ex
fr_2998,fr,29,AGAINST,false,true,true,false,1791,civil_status,Getrennt,SD + Ex
fr_2999,fr,29,AGAINST,false,true,true,false,1802,denomination,Römisch-katholisch,SD + Ex
fr_3000,fr,29,AGAINST,false,true,true,false,1819,education,Berufslehre oder Berufsschule,SD + Ex
fr_3001,fr,29,AGAINST,false,true,true,false,1814,political_spectrum,Links und Konservativ,SD + Ex
fr_3002,fr,33,FAVOR,false,true,true,false,1278,civil_status,Getrennt,SD + Ex
fr_3003,fr,33,FAVOR,false,true,true,false,1301,political_spectrum,Links und Konservativ,SD + Ex
fr_3004,fr,15,AGAINST,false,true,true,false,814,civil_status,Getrennt,SD + Ex
fr_3005,fr,15,AGAINST,false,true,true,false,842,education,Berufslehre oder Berufsschule,SD + Ex
fr_3006,fr,15,AGAINST,false,true,true,false,837,political_spectrum,Links und Konservativ,SD + Ex
fr_3007,fr,13,AGAINST,false,true,true,false,1950,civil_status,Getrennt,SD + Ex
fr_3008,fr,13,AGAINST,false,true,true,false,1978,education,Berufslehre oder Berufsschule,SD + Ex
fr_3009,fr,13,AGAINST,false,true,true,false,1973,political_spectrum,Links und Konservativ,SD + Ex
